xlat,xlong,wsp_avg_150.0,xland_avg,wsp_max_150.0,xland_max,wsp_min_150.0,xland_min,wsp_stddev_150.0,xland_stddev
52.921329,4.155609,9.9720080432,2.0,30.684548,2,0.110697,2,4.792511882274344,0.0
52.959446,3.962555,10.0128544874,2.0,30.359833,2,0.124068,2,4.815921748171074,0.0
51.707458,0.766846,8.3556773923,1.0,25.056313,1,0.107609,1,3.7069191304270124,0.0
51.757954,3.267792,9.6371732292,2.0,28.921111,2,0.109712,2,4.681381418337648,0.0
51.818764,-3.857758,9.2607840110,1.0,35.552959,1,0.172805,1,4.389709448361887,0.0
53.838200,-0.311035,8.4902738170,1.0,26.959695,1,0.135622,1,3.8624441893986363,0.0
51.323498,5.194702,7.9087714949,1.0,25.129910,1,0.028193,1,3.5975193660519453,0.0
51.791855,3.617706,9.5014034240,2.0,29.018232,2,0.186386,2,4.558209471184038,0.0
52.341049,-0.211365,8.6430573137,1.0,25.534665,1,0.192694,1,3.901560513729344,0.0
51.890533,-0.014740,8.8020072843,1.0,25.324785,1,0.199840,1,3.90218682816786,0.0
52.734737,-2.477814,8.2934128363,1.0,25.335050,1,0.099007,1,3.9282640714725137,0.0
53.452114,-0.269562,9.2803608632,1.0,27.340830,1,0.109867,1,4.141325516793572,0.0
51.950222,1.911133,9.7328324278,2.0,28.908634,2,0.111410,2,4.59672952976661,0.0
52.155521,-1.198669,9.1386875255,1.0,25.841275,1,0.219311,1,3.9896890826552487,0.0
53.193748,2.099121,9.9666491281,2.0,30.929407,2,0.072579,2,4.92476547990777,0.0
53.577122,-1.681122,9.4989765098,1.0,31.082050,1,0.240838,1,4.813850737574258,0.0
51.198143,1.413635,9.3481154819,2.0,27.789863,2,0.328591,2,4.362956419730505,0.0
51.817902,4.507172,8.0592751152,1.0,26.151234,1,0.087117,1,3.7404264529102753,0.0
51.724289,-4.092468,8.5943946142,1.0,27.004503,1,0.139190,1,4.08358908571622,0.0
51.773994,1.826874,9.6907172680,2.0,28.425994,2,0.162574,2,4.572122797576355,0.0
52.966835,-2.429840,8.6941171865,1.0,27.316592,1,0.132736,1,3.9719831416568936,0.0
52.508278,0.007263,8.6019857454,1.0,27.145583,1,0.074217,1,3.925747263467259,0.0
52.320507,0.526947,8.6690085821,1.0,25.429123,1,0.106086,1,4.0068243659348886,0.0
52.413918,-1.154419,8.8924759763,1.0,25.627940,1,0.093655,1,3.941526108332396,0.0
51.099556,-4.102051,8.6726595158,1.0,29.368495,1,0.138037,1,4.261955483244175,0.0
51.019699,-1.691772,8.6453500698,1.0,27.464069,1,0.247945,1,3.911931077122131,0.0
51.500011,4.668518,8.0544921653,1.0,26.373089,1,0.090764,1,3.6997841136514937,0.0
53.887730,2.928589,10.2315222489,2.0,34.240329,2,0.135847,2,4.938014458310052,0.0
53.192619,4.412262,10.0885072920,2.0,30.858028,2,0.273768,2,4.779414609323022,0.0
51.144138,0.273132,8.7104484137,1.0,26.497480,1,0.107598,1,3.97334284203899,0.0
51.566994,-2.753326,8.2187879691,2.0,28.286711,2,0.260019,2,4.178535400070412,0.0
52.185001,3.970703,9.6465672910,2.0,31.561749,2,0.308616,2,4.612319754873763,0.0
52.205265,-3.559601,9.4357627465,1.0,29.169751,1,0.226853,1,4.47906706456838,0.0
53.549835,3.161621,10.1908209826,2.0,32.326349,2,0.107562,2,4.940139107170227,0.0
51.124302,-2.133087,9.1819585305,1.0,28.823790,1,0.089832,1,4.113996266410893,0.0
52.221539,2.104828,9.7882863130,2.0,29.431149,2,0.375009,2,4.6449125790553065,0.0
53.297653,0.531677,9.6725705286,2.0,29.334755,2,0.120123,2,4.5690294820358925,0.0
51.048275,5.208771,7.5977622546,1.0,24.968644,1,0.163034,1,3.5546602820838844,0.0
51.235455,-1.950012,8.8648141993,1.0,28.537627,1,0.084406,1,3.983821762167724,0.0
53.939941,-2.107849,8.7279102294,1.0,30.159837,1,0.178830,1,4.616485587429106,0.0
51.406139,5.531494,7.6721632712,1.0,25.027732,1,0.106752,1,3.4839798679344964,0.0
53.174351,0.199738,8.9703848921,1.0,28.331035,1,0.200238,1,4.070533418113085,0.0
52.106781,-0.724701,8.6183799303,1.0,25.026557,1,0.082033,1,3.878849788104036,0.0
51.415722,5.308044,7.9562527548,1.0,25.200584,1,0.133458,1,3.6102771949495316,0.0
52.114758,2.949493,9.8292752580,2.0,31.099156,2,0.024577,2,4.759380035864011,0.0
52.291931,-1.018738,8.9748658976,1.0,26.542943,1,0.082064,1,3.9796260118177624,0.0
52.304050,-1.344147,8.7184694031,1.0,25.635533,1,0.144733,1,3.9166125821244213,0.0
53.889481,-4.000031,10.1377832084,2.0,31.560009,2,0.270908,2,4.9131576641298595,0.0
51.812504,-1.847992,8.9399246553,1.0,26.433668,1,0.107271,1,3.935269703271321,0.0
52.197109,0.429962,9.0855861366,1.0,25.848636,1,0.096255,1,4.118134169897279,0.0
52.443642,-0.062775,8.6716491290,1.0,26.502242,1,0.132217,1,3.9628910388134697,0.0
53.199772,4.825775,9.8732483572,2.0,31.451465,2,0.035409,2,4.6295027183389195,0.0
53.566742,-3.145233,9.1748184280,2.0,30.535008,2,0.176767,2,4.588123829528427,0.0
51.561573,0.946930,8.9724192433,2.0,26.290439,2,0.298117,2,4.0809894214052305,0.0
51.648453,0.740295,8.4387405068,1.0,24.561259,1,0.114216,1,3.74653099205711,0.0
53.043346,-1.058960,8.4778772849,1.0,25.885764,1,0.207386,1,3.8173223947546164,0.0
53.776794,-2.471252,8.6396823382,1.0,27.876869,1,0.038022,1,4.403775817784701,0.0
52.228985,-4.123718,9.0951702482,1.0,28.693325,1,0.188286,1,4.4275331118036245,0.0
52.709217,-0.614471,9.1885997769,1.0,26.579700,1,0.056578,1,4.054062373134415,0.0
53.289230,4.250366,10.1480969794,2.0,31.043985,2,0.065176,2,4.824049442767118,0.0
53.473644,3.833466,10.2305048570,2.0,32.330661,2,0.291673,2,4.876210683322559,0.0
51.575241,3.671448,8.6611990059,1.0,27.393688,1,0.057370,1,4.045267064952417,0.0
51.632126,-0.921814,9.2905361730,1.0,27.034243,1,0.080286,1,4.072736998989922,0.0
51.805946,-3.760895,8.7144471027,1.0,34.684032,1,0.135900,1,4.305789083519971,0.0
52.909328,4.020874,9.9898729207,2.0,30.693623,2,0.209163,2,4.803992108058325,0.0
52.270592,3.406494,9.8428044515,2.0,30.062298,2,0.142451,2,4.734705022573902,0.0
52.400356,-4.290405,8.9700209762,2.0,29.612196,2,0.208037,2,4.754734112704227,0.0
53.284485,5.545105,9.3869731612,1.0,30.591046,1,0.181655,1,4.269709668146147,0.0
53.460419,5.321991,9.8928975010,2.0,30.600838,2,0.289585,2,4.54653545300795,0.0
52.168594,2.391846,9.8519256217,2.0,29.961540,2,0.123778,2,4.721738244076724,0.0
52.417290,0.175201,8.6462199830,1.0,26.586939,1,0.044785,1,3.967542608584339,0.0
53.507030,-3.167664,9.1421852626,2.0,29.951504,2,0.109938,2,4.582503601241151,0.0
52.936962,4.656525,9.7625080691,2.0,31.502630,2,0.073215,2,4.670334281166772,0.0
52.949421,3.551453,10.0417580306,2.0,31.655952,2,0.131850,2,4.8246977578133645,0.0
51.210358,-1.536926,8.4870963537,1.0,27.631362,1,0.194086,1,3.874073578300957,0.0
51.674580,4.450714,8.1013950496,1.0,24.190881,1,0.147225,1,3.739112664429168,0.0
51.631866,4.594269,8.0692896043,1.0,24.699665,1,0.050111,1,3.695706169298226,0.0
52.214584,3.692230,9.7703837240,2.0,31.276742,2,0.161796,2,4.682880245455212,0.0
52.458115,-3.201782,9.8223478499,1.0,28.933367,1,0.091661,1,4.5159409904756656,0.0
51.118046,-2.175598,9.1480439409,1.0,28.017033,1,0.240842,1,4.092455650857312,0.0
51.520473,2.837860,9.6570382483,2.0,29.916638,2,0.065599,2,4.651888834305594,0.0
52.052483,-2.899536,7.9491427509,1.0,28.588220,1,0.174115,1,4.25074480006335,0.0
52.119690,-1.048737,8.9985394324,1.0,24.809377,1,0.040807,1,4.004738253077566,0.0
53.153820,4.283203,10.0837961487,2.0,30.740551,2,0.282386,2,4.804109319503421,0.0
53.779762,2.958496,10.2119263991,2.0,31.163643,2,0.073956,2,4.961637543420693,0.0
53.804859,-1.864105,9.5298423273,1.0,31.158796,1,0.194860,1,4.7492312661851095,0.0
53.975010,1.866486,10.1441293416,2.0,30.694036,2,0.188050,2,4.992673490413266,0.0
52.104904,1.549194,9.0895752240,1.0,25.433392,1,0.250852,1,4.107977498644103,0.0
52.436405,-3.888123,9.5874416051,1.0,33.447846,1,0.158345,1,4.9427034931947045,0.0
52.909176,-3.575806,8.2803065235,1.0,27.665479,1,0.150827,1,4.367492279091609,0.0
52.912865,-1.197449,7.8737060787,1.0,25.057208,1,0.138623,1,3.6824004834414996,0.0
53.167858,0.853363,9.7411204100,2.0,28.463021,2,0.213329,2,4.679613027802739,0.0
53.470901,1.316833,9.9539927456,2.0,29.252923,2,0.101873,2,4.9354195123772575,0.0
51.361935,3.190918,9.0264195215,2.0,29.218120,2,0.030288,2,4.210655973392779,0.0
51.522758,-2.102295,8.4703433074,1.0,25.565593,1,0.038976,1,3.9395641610996583,0.0
53.580086,1.048187,9.9445632407,2.0,30.151269,2,0.208326,2,4.907639577636634,0.0
51.312702,-0.586639,8.0753006932,1.0,25.474103,1,0.178181,1,3.719324472070732,0.0
51.235260,3.311890,8.3730921900,1.0,25.087462,1,0.085072,1,3.836309661498456,0.0
